filename,filepath,class,urgency,type,source,source_file
aug_pitch_low_1-101336-A-30.wav,../data/processed/audio/aug_pitch_low_1-101336-A-30.wav,Door Knock,2,augmented,ESC-50,1-101336-A-30.wav
aug_noise_inject_1-101336-A-30.wav,../data/processed/audio/aug_noise_inject_1-101336-A-30.wav,Door Knock,2,augmented,ESC-50,1-101336-A-30.wav
original_1-103995-A-30.wav,../data/processed/audio/original_1-103995-A-30.wav,Door Knock,2,original,ESC-50,1-103995-A-30.wav
aug_stretch_fast_1-103995-A-30.wav,../data/processed/audio/aug_stretch_fast_1-103995-A-30.wav,Door Knock,2,augmented,ESC-50,1-103995-A-30.wav
aug_pitch_low_1-103995-A-30.wav,../data/processed/audio/aug_pitch_low_1-103995-A-30.wav,Door Knock,2,augmented,ESC-50,1-103995-A-30.wav
aug_noise_inject_1-103995-A-30.wav,../data/processed/audio/aug_noise_inject_1-103995-A-30.wav,Door Knock,2,augmented,ESC-50,1-103995-A-30.wav
original_1-103999-A-30.wav,../data/processed/audio/original_1-103999-A-30.wav,Door Knock,2,original,ESC-50,1-103999-A-30.wav
aug_stretch_fast_1-103999-A-30.wav,../data/processed/audio/aug_stretch_fast_1-103999-A-30.wav,Door Knock,2,augmented,ESC-50,1-103999-A-30.wav
aug_pitch_low_1-103999-A-30.wav,../data/processed/audio/aug_pitch_low_1-103999-A-30.wav,Door Knock,2,augmented,ESC-50,1-103999-A-30.wav
aug_noise_inject_1-103999-A-30.wav,../data/processed/audio/aug_noise_inject_1-103999-A-30.wav,Door Knock,2,augmented,ESC-50,1-103999-A-30.wav
original_1-26188-A-30.wav,../data/processed/audio/original_1-26188-A-30.wav,Door Knock,2,original,ESC-50,1-26188-A-30.wav
aug_stretch_fast_1-26188-A-30.wav,../data/processed/audio/aug_stretch_fast_1-26188-A-30.wav,Door Knock,2,augmented,ESC-50,1-26188-A-30.wav
aug_pitch_low_1-26188-A-30.wav,../data/processed/audio/aug_pitch_low_1-26188-A-30.wav,Door Knock,2,augmented,ESC-50,1-26188-A-30.wav
aug_noise_inject_1-26188-A-30.wav,../data/processed/audio/aug_noise_inject_1-26188-A-30.wav,Door Knock,2,augmented,ESC-50,1-26188-A-30.wav
original_1-52290-A-30.wav,../data/processed/audio/original_1-52290-A-30.wav,Door Knock,2,original,ESC-50,1-52290-A-30.wav
aug_stretch_fast_1-52290-A-30.wav,../data/processed/audio/aug_stretch_fast_1-52290-A-30.wav,Door Knock,2,augmented,ESC-50,1-52290-A-30.wav
aug_pitch_low_1-52290-A-30.wav,../data/processed/audio/aug_pitch_low_1-52290-A-30.wav,Door Knock,2,augmented,ESC-50,1-52290-A-30.wav
aug_noise_inject_1-52290-A-30.wav,../data/processed/audio/aug_noise_inject_1-52290-A-30.wav,Door Knock,2,augmented,ESC-50,1-52290-A-30.wav
original_1-81001-A-30.wav,../data/processed/audio/original_1-81001-A-30.wav,Door Knock,2,original,ESC-50,1-81001-A-30.wav
aug_stretch_fast_1-81001-A-30.wav,../data/processed/audio/aug_stretch_fast_1-81001-A-30.wav,Door Knock,2,augmented,ESC-50,1-81001-A-30.wav
aug_pitch_low_1-81001-A-30.wav,../data/processed/audio/aug_pitch_low_1-81001-A-30.wav,Door Knock,2,augmented,ESC-50,1-81001-A-30.wav
aug_noise_inject_1-81001-A-30.wav,../data/processed/audio/aug_noise_inject_1-81001-A-30.wav,Door Knock,2,augmented,ESC-50,1-81001-A-30.wav
original_1-81001-B-30.wav,../data/processed/audio/original_1-81001-B-30.wav,Door Knock,2,original,ESC-50,1-81001-B-30.wav
aug_stretch_fast_1-81001-B-30.wav,../data/processed/audio/aug_stretch_fast_1-81001-B-30.wav,Door Knock,2,augmented,ESC-50,1-81001-B-30.wav
aug_pitch_low_1-81001-B-30.wav,../data/processed/audio/aug_pitch_low_1-81001-B-30.wav,Door Knock,2,augmented,ESC-50,1-81001-B-30.wav
aug_noise_inject_1-81001-B-30.wav,../data/processed/audio/aug_noise_inject_1-81001-B-30.wav,Door Knock,2,augmented,ESC-50,1-81001-B-30.wav
original_1-82817-A-30.wav,../data/processed/audio/original_1-82817-A-30.wav,Door Knock,2,original,ESC-50,1-82817-A-30.wav
aug_stretch_fast_1-82817-A-30.wav,../data/processed/audio/aug_stretch_fast_1-82817-A-30.wav,Door Knock,2,augmented,ESC-50,1-82817-A-30.wav
aug_pitch_low_1-82817-A-30.wav,../data/processed/audio/aug_pitch_low_1-82817-A-30.wav,Door Knock,2,augmented,ESC-50,1-82817-A-30.wav
aug_noise_inject_1-82817-A-30.wav,../data/processed/audio/aug_noise_inject_1-82817-A-30.wav,Door Knock,2,augmented,ESC-50,1-82817-A-30.wav
original_2-114254-A-30.wav,../data/processed/audio/original_2-114254-A-30.wav,Door Knock,2,original,ESC-50,2-114254-A-30.wav
aug_stretch_fast_2-114254-A-30.wav,../data/processed/audio/aug_stretch_fast_2-114254-A-30.wav,Door Knock,2,augmented,ESC-50,2-114254-A-30.wav
aug_pitch_low_2-114254-A-30.wav,../data/processed/audio/aug_pitch_low_2-114254-A-30.wav,Door Knock,2,augmented,ESC-50,2-114254-A-30.wav
aug_noise_inject_2-114254-A-30.wav,../data/processed/audio/aug_noise_inject_2-114254-A-30.wav,Door Knock,2,augmented,ESC-50,2-114254-A-30.wav
original_2-118624-A-30.wav,../data/processed/audio/original_2-118624-A-30.wav,Door Knock,2,original,ESC-50,2-118624-A-30.wav
aug_stretch_fast_2-118624-A-30.wav,../data/processed/audio/aug_stretch_fast_2-118624-A-30.wav,Door Knock,2,augmented,ESC-50,2-118624-A-30.wav
aug_pitch_low_2-118624-A-30.wav,../data/processed/audio/aug_pitch_low_2-118624-A-30.wav,Door Knock,2,augmented,ESC-50,2-118624-A-30.wav
aug_noise_inject_2-118624-A-30.wav,../data/processed/audio/aug_noise_inject_2-118624-A-30.wav,Door Knock,2,augmented,ESC-50,2-118624-A-30.wav
original_2-118625-A-30.wav,../data/processed/audio/original_2-118625-A-30.wav,Door Knock,2,original,ESC-50,2-118625-A-30.wav
aug_stretch_fast_2-118625-A-30.wav,../data/processed/audio/aug_stretch_fast_2-118625-A-30.wav,Door Knock,2,augmented,ESC-50,2-118625-A-30.wav
aug_pitch_low_2-118625-A-30.wav,../data/processed/audio/aug_pitch_low_2-118625-A-30.wav,Door Knock,2,augmented,ESC-50,2-118625-A-30.wav
aug_noise_inject_2-118625-A-30.wav,../data/processed/audio/aug_noise_inject_2-118625-A-30.wav,Door Knock,2,augmented,ESC-50,2-118625-A-30.wav
original_2-120218-A-30.wav,../data/processed/audio/original_2-120218-A-30.wav,Door Knock,2,original,ESC-50,2-120218-A-30.wav
aug_stretch_fast_2-120218-A-30.wav,../data/processed/audio/aug_stretch_fast_2-120218-A-30.wav,Door Knock,2,augmented,ESC-50,2-120218-A-30.wav
aug_pitch_low_2-120218-A-30.wav,../data/processed/audio/aug_pitch_low_2-120218-A-30.wav,Door Knock,2,augmented,ESC-50,2-120218-A-30.wav
aug_noise_inject_2-120218-A-30.wav,../data/processed/audio/aug_noise_inject_2-120218-A-30.wav,Door Knock,2,augmented,ESC-50,2-120218-A-30.wav
original_2-120218-B-30.wav,../data/processed/audio/original_2-120218-B-30.wav,Door Knock,2,original,ESC-50,2-120218-B-30.wav
aug_stretch_fast_2-120218-B-30.wav,../data/processed/audio/aug_stretch_fast_2-120218-B-30.wav,Door Knock,2,augmented,ESC-50,2-120218-B-30.wav
aug_pitch_low_2-120218-B-30.wav,../data/processed/audio/aug_pitch_low_2-120218-B-30.wav,Door Knock,2,augmented,ESC-50,2-120218-B-30.wav
aug_noise_inject_2-120218-B-30.wav,../data/processed/audio/aug_noise_inject_2-120218-B-30.wav,Door Knock,2,augmented,ESC-50,2-120218-B-30.wav
original_2-133889-A-30.wav,../data/processed/audio/original_2-133889-A-30.wav,Door Knock,2,original,ESC-50,2-133889-A-30.wav
aug_stretch_fast_2-133889-A-30.wav,../data/processed/audio/aug_stretch_fast_2-133889-A-30.wav,Door Knock,2,augmented,ESC-50,2-133889-A-30.wav
aug_pitch_low_2-133889-A-30.wav,../data/processed/audio/aug_pitch_low_2-133889-A-30.wav,Door Knock,2,augmented,ESC-50,2-133889-A-30.wav
aug_noise_inject_2-133889-A-30.wav,../data/processed/audio/aug_noise_inject_2-133889-A-30.wav,Door Knock,2,augmented,ESC-50,2-133889-A-30.wav
original_2-134915-A-30.wav,../data/processed/audio/original_2-134915-A-30.wav,Door Knock,2,original,ESC-50,2-134915-A-30.wav
aug_stretch_fast_2-134915-A-30.wav,../data/processed/audio/aug_stretch_fast_2-134915-A-30.wav,Door Knock,2,augmented,ESC-50,2-134915-A-30.wav
aug_pitch_low_2-134915-A-30.wav,../data/processed/audio/aug_pitch_low_2-134915-A-30.wav,Door Knock,2,augmented,ESC-50,2-134915-A-30.wav
aug_noise_inject_2-134915-A-30.wav,../data/processed/audio/aug_noise_inject_2-134915-A-30.wav,Door Knock,2,augmented,ESC-50,2-134915-A-30.wav
original_2-140841-A-30.wav,../data/processed/audio/original_2-140841-A-30.wav,Door Knock,2,original,ESC-50,2-140841-A-30.wav
aug_stretch_fast_2-140841-A-30.wav,../data/processed/audio/aug_stretch_fast_2-140841-A-30.wav,Door Knock,2,augmented,ESC-50,2-140841-A-30.wav
aug_pitch_low_2-140841-A-30.wav,../data/processed/audio/aug_pitch_low_2-140841-A-30.wav,Door Knock,2,augmented,ESC-50,2-140841-A-30.wav
aug_noise_inject_2-140841-A-30.wav,../data/processed/audio/aug_noise_inject_2-140841-A-30.wav,Door Knock,2,augmented,ESC-50,2-140841-A-30.wav
original_3-144510-A-30.wav,../data/processed/audio/original_3-144510-A-30.wav,Door Knock,2,original,ESC-50,3-144510-A-30.wav
aug_stretch_fast_3-144510-A-30.wav,../data/processed/audio/aug_stretch_fast_3-144510-A-30.wav,Door Knock,2,augmented,ESC-50,3-144510-A-30.wav
aug_pitch_low_3-144510-A-30.wav,../data/processed/audio/aug_pitch_low_3-144510-A-30.wav,Door Knock,2,augmented,ESC-50,3-144510-A-30.wav
aug_noise_inject_3-144510-A-30.wav,../data/processed/audio/aug_noise_inject_3-144510-A-30.wav,Door Knock,2,augmented,ESC-50,3-144510-A-30.wav
original_3-151089-A-30.wav,../data/processed/audio/original_3-151089-A-30.wav,Door Knock,2,original,ESC-50,3-151089-A-30.wav
aug_stretch_fast_3-151089-A-30.wav,../data/processed/audio/aug_stretch_fast_3-151089-A-30.wav,Door Knock,2,augmented,ESC-50,3-151089-A-30.wav
aug_pitch_low_3-151089-A-30.wav,../data/processed/audio/aug_pitch_low_3-151089-A-30.wav,Door Knock,2,augmented,ESC-50,3-151089-A-30.wav
aug_noise_inject_3-151089-A-30.wav,../data/processed/audio/aug_noise_inject_3-151089-A-30.wav,Door Knock,2,augmented,ESC-50,3-151089-A-30.wav
original_3-152594-A-30.wav,../data/processed/audio/original_3-152594-A-30.wav,Door Knock,2,original,ESC-50,3-152594-A-30.wav
aug_stretch_fast_3-152594-A-30.wav,../data/processed/audio/aug_stretch_fast_3-152594-A-30.wav,Door Knock,2,augmented,ESC-50,3-152594-A-30.wav
aug_pitch_low_3-152594-A-30.wav,../data/processed/audio/aug_pitch_low_3-152594-A-30.wav,Door Knock,2,augmented,ESC-50,3-152594-A-30.wav
aug_noise_inject_3-152594-A-30.wav,../data/processed/audio/aug_noise_inject_3-152594-A-30.wav,Door Knock,2,augmented,ESC-50,3-152594-A-30.wav
original_3-154378-A-30.wav,../data/processed/audio/original_3-154378-A-30.wav,Door Knock,2,original,ESC-50,3-154378-A-30.wav
aug_stretch_fast_3-154378-A-30.wav,../data/processed/audio/aug_stretch_fast_3-154378-A-30.wav,Door Knock,2,augmented,ESC-50,3-154378-A-30.wav
aug_pitch_low_3-154378-A-30.wav,../data/processed/audio/aug_pitch_low_3-154378-A-30.wav,Door Knock,2,augmented,ESC-50,3-154378-A-30.wav
aug_noise_inject_3-154378-A-30.wav,../data/processed/audio/aug_noise_inject_3-154378-A-30.wav,Door Knock,2,augmented,ESC-50,3-154378-A-30.wav
original_3-170574-A-30.wav,../data/processed/audio/original_3-170574-A-30.wav,Door Knock,2,original,ESC-50,3-170574-A-30.wav
aug_stretch_fast_3-170574-A-30.wav,../data/processed/audio/aug_stretch_fast_3-170574-A-30.wav,Door Knock,2,augmented,ESC-50,3-170574-A-30.wav
aug_pitch_low_3-170574-A-30.wav,../data/processed/audio/aug_pitch_low_3-170574-A-30.wav,Door Knock,2,augmented,ESC-50,3-170574-A-30.wav
aug_noise_inject_3-170574-A-30.wav,../data/processed/audio/aug_noise_inject_3-170574-A-30.wav,Door Knock,2,augmented,ESC-50,3-170574-A-30.wav
original_3-180147-A-30.wav,../data/processed/audio/original_3-180147-A-30.wav,Door Knock,2,original,ESC-50,3-180147-A-30.wav
aug_stretch_fast_3-180147-A-30.wav,../data/processed/audio/aug_stretch_fast_3-180147-A-30.wav,Door Knock,2,augmented,ESC-50,3-180147-A-30.wav
aug_pitch_low_3-180147-A-30.wav,../data/processed/audio/aug_pitch_low_3-180147-A-30.wav,Door Knock,2,augmented,ESC-50,3-180147-A-30.wav
aug_noise_inject_3-180147-A-30.wav,../data/processed/audio/aug_noise_inject_3-180147-A-30.wav,Door Knock,2,augmented,ESC-50,3-180147-A-30.wav
original_3-182023-A-30.wav,../data/processed/audio/original_3-182023-A-30.wav,Door Knock,2,original,ESC-50,3-182023-A-30.wav
aug_stretch_fast_3-182023-A-30.wav,../data/processed/audio/aug_stretch_fast_3-182023-A-30.wav,Door Knock,2,augmented,ESC-50,3-182023-A-30.wav
aug_pitch_low_3-182023-A-30.wav,../data/processed/audio/aug_pitch_low_3-182023-A-30.wav,Door Knock,2,augmented,ESC-50,3-182023-A-30.wav
aug_noise_inject_3-182023-A-30.wav,../data/processed/audio/aug_noise_inject_3-182023-A-30.wav,Door Knock,2,augmented,ESC-50,3-182023-A-30.wav
original_3-182025-A-30.wav,../data/processed/audio/original_3-182025-A-30.wav,Door Knock,2,original,ESC-50,3-182025-A-30.wav
aug_stretch_fast_3-182025-A-30.wav,../data/processed/audio/aug_stretch_fast_3-182025-A-30.wav,Door Knock,2,augmented,ESC-50,3-182025-A-30.wav
aug_pitch_low_3-182025-A-30.wav,../data/processed/audio/aug_pitch_low_3-182025-A-30.wav,Door Knock,2,augmented,ESC-50,3-182025-A-30.wav
aug_noise_inject_3-182025-A-30.wav,../data/processed/audio/aug_noise_inject_3-182025-A-30.wav,Door Knock,2,augmented,ESC-50,3-182025-A-30.wav
original_4-182034-A-30.wav,../data/processed/audio/original_4-182034-A-30.wav,Door Knock,2,original,ESC-50,4-182034-A-30.wav
aug_stretch_fast_4-182034-A-30.wav,../data/processed/audio/aug_stretch_fast_4-182034-A-30.wav,Door Knock,2,augmented,ESC-50,4-182034-A-30.wav
aug_pitch_low_4-182034-A-30.wav,../data/processed/audio/aug_pitch_low_4-182034-A-30.wav,Door Knock,2,augmented,ESC-50,4-182034-A-30.wav
aug_noise_inject_4-182034-A-30.wav,../data/processed/audio/aug_noise_inject_4-182034-A-30.wav,Door Knock,2,augmented,ESC-50,4-182034-A-30.wav
original_4-182039-A-30.wav,../data/processed/audio/original_4-182039-A-30.wav,Door Knock,2,original,ESC-50,4-182039-A-30.wav
aug_stretch_fast_4-182039-A-30.wav,../data/processed/audio/aug_stretch_fast_4-182039-A-30.wav,Door Knock,2,augmented,ESC-50,4-182039-A-30.wav
aug_pitch_low_4-182039-A-30.wav,../data/processed/audio/aug_pitch_low_4-182039-A-30.wav,Door Knock,2,augmented,ESC-50,4-182039-A-30.wav
aug_noise_inject_4-182039-A-30.wav,../data/processed/audio/aug_noise_inject_4-182039-A-30.wav,Door Knock,2,augmented,ESC-50,4-182039-A-30.wav
original_4-182041-A-30.wav,../data/processed/audio/original_4-182041-A-30.wav,Door Knock,2,original,ESC-50,4-182041-A-30.wav
aug_stretch_fast_4-182041-A-30.wav,../data/processed/audio/aug_stretch_fast_4-182041-A-30.wav,Door Knock,2,augmented,ESC-50,4-182041-A-30.wav
aug_pitch_low_4-182041-A-30.wav,../data/processed/audio/aug_pitch_low_4-182041-A-30.wav,Door Knock,2,augmented,ESC-50,4-182041-A-30.wav
aug_noise_inject_4-182041-A-30.wav,../data/processed/audio/aug_noise_inject_4-182041-A-30.wav,Door Knock,2,augmented,ESC-50,4-182041-A-30.wav
original_4-186518-A-30.wav,../data/processed/audio/original_4-186518-A-30.wav,Door Knock,2,original,ESC-50,4-186518-A-30.wav
aug_stretch_fast_4-186518-A-30.wav,../data/processed/audio/aug_stretch_fast_4-186518-A-30.wav,Door Knock,2,augmented,ESC-50,4-186518-A-30.wav
aug_pitch_low_4-186518-A-30.wav,../data/processed/audio/aug_pitch_low_4-186518-A-30.wav,Door Knock,2,augmented,ESC-50,4-186518-A-30.wav
aug_noise_inject_4-186518-A-30.wav,../data/processed/audio/aug_noise_inject_4-186518-A-30.wav,Door Knock,2,augmented,ESC-50,4-186518-A-30.wav
original_4-187284-A-30.wav,../data/processed/audio/original_4-187284-A-30.wav,Door Knock,2,original,ESC-50,4-187284-A-30.wav
aug_stretch_fast_4-187284-A-30.wav,../data/processed/audio/aug_stretch_fast_4-187284-A-30.wav,Door Knock,2,augmented,ESC-50,4-187284-A-30.wav
aug_pitch_low_4-187284-A-30.wav,../data/processed/audio/aug_pitch_low_4-187284-A-30.wav,Door Knock,2,augmented,ESC-50,4-187284-A-30.wav
aug_noise_inject_4-187284-A-30.wav,../data/processed/audio/aug_noise_inject_4-187284-A-30.wav,Door Knock,2,augmented,ESC-50,4-187284-A-30.wav
original_4-188878-A-30.wav,../data/processed/audio/original_4-188878-A-30.wav,Door Knock,2,original,ESC-50,4-188878-A-30.wav
aug_stretch_fast_4-188878-A-30.wav,../data/processed/audio/aug_stretch_fast_4-188878-A-30.wav,Door Knock,2,augmented,ESC-50,4-188878-A-30.wav
aug_pitch_low_4-188878-A-30.wav,../data/processed/audio/aug_pitch_low_4-188878-A-30.wav,Door Knock,2,augmented,ESC-50,4-188878-A-30.wav
aug_noise_inject_4-188878-A-30.wav,../data/processed/audio/aug_noise_inject_4-188878-A-30.wav,Door Knock,2,augmented,ESC-50,4-188878-A-30.wav
original_4-211502-A-30.wav,../data/processed/audio/original_4-211502-A-30.wav,Door Knock,2,original,ESC-50,4-211502-A-30.wav
aug_stretch_fast_4-211502-A-30.wav,../data/processed/audio/aug_stretch_fast_4-211502-A-30.wav,Door Knock,2,augmented,ESC-50,4-211502-A-30.wav
aug_pitch_low_4-211502-A-30.wav,../data/processed/audio/aug_pitch_low_4-211502-A-30.wav,Door Knock,2,augmented,ESC-50,4-211502-A-30.wav
aug_noise_inject_4-211502-A-30.wav,../data/processed/audio/aug_noise_inject_4-211502-A-30.wav,Door Knock,2,augmented,ESC-50,4-211502-A-30.wav
original_4-261068-A-30.wav,../data/processed/audio/original_4-261068-A-30.wav,Door Knock,2,original,ESC-50,4-261068-A-30.wav
aug_stretch_fast_4-261068-A-30.wav,../data/processed/audio/aug_stretch_fast_4-261068-A-30.wav,Door Knock,2,augmented,ESC-50,4-261068-A-30.wav
aug_pitch_low_4-261068-A-30.wav,../data/processed/audio/aug_pitch_low_4-261068-A-30.wav,Door Knock,2,augmented,ESC-50,4-261068-A-30.wav
aug_noise_inject_4-261068-A-30.wav,../data/processed/audio/aug_noise_inject_4-261068-A-30.wav,Door Knock,2,augmented,ESC-50,4-261068-A-30.wav
original_5-218980-A-30.wav,../data/processed/audio/original_5-218980-A-30.wav,Door Knock,2,original,ESC-50,5-218980-A-30.wav
aug_stretch_fast_5-218980-A-30.wav,../data/processed/audio/aug_stretch_fast_5-218980-A-30.wav,Door Knock,2,augmented,ESC-50,5-218980-A-30.wav
aug_pitch_low_5-218980-A-30.wav,../data/processed/audio/aug_pitch_low_5-218980-A-30.wav,Door Knock,2,augmented,ESC-50,5-218980-A-30.wav
aug_noise_inject_5-218980-A-30.wav,../data/processed/audio/aug_noise_inject_5-218980-A-30.wav,Door Knock,2,augmented,ESC-50,5-218980-A-30.wav
original_5-218981-A-30.wav,../data/processed/audio/original_5-218981-A-30.wav,Door Knock,2,original,ESC-50,5-218981-A-30.wav
aug_stretch_fast_5-218981-A-30.wav,../data/processed/audio/aug_stretch_fast_5-218981-A-30.wav,Door Knock,2,augmented,ESC-50,5-218981-A-30.wav
aug_pitch_low_5-218981-A-30.wav,../data/processed/audio/aug_pitch_low_5-218981-A-30.wav,Door Knock,2,augmented,ESC-50,5-218981-A-30.wav
aug_noise_inject_5-218981-A-30.wav,../data/processed/audio/aug_noise_inject_5-218981-A-30.wav,Door Knock,2,augmented,ESC-50,5-218981-A-30.wav
original_5-235644-A-30.wav,../data/processed/audio/original_5-235644-A-30.wav,Door Knock,2,original,ESC-50,5-235644-A-30.wav
aug_stretch_fast_5-235644-A-30.wav,../data/processed/audio/aug_stretch_fast_5-235644-A-30.wav,Door Knock,2,augmented,ESC-50,5-235644-A-30.wav
aug_pitch_low_5-235644-A-30.wav,../data/processed/audio/aug_pitch_low_5-235644-A-30.wav,Door Knock,2,augmented,ESC-50,5-235644-A-30.wav
aug_noise_inject_5-235644-A-30.wav,../data/processed/audio/aug_noise_inject_5-235644-A-30.wav,Door Knock,2,augmented,ESC-50,5-235644-A-30.wav
original_5-250026-A-30.wav,../data/processed/audio/original_5-250026-A-30.wav,Door Knock,2,original,ESC-50,5-250026-A-30.wav
aug_stretch_fast_5-250026-A-30.wav,../data/processed/audio/aug_stretch_fast_5-250026-A-30.wav,Door Knock,2,augmented,ESC-50,5-250026-A-30.wav
aug_pitch_low_5-250026-A-30.wav,../data/processed/audio/aug_pitch_low_5-250026-A-30.wav,Door Knock,2,augmented,ESC-50,5-250026-A-30.wav
aug_noise_inject_5-250026-A-30.wav,../data/processed/audio/aug_noise_inject_5-250026-A-30.wav,Door Knock,2,augmented,ESC-50,5-250026-A-30.wav
original_5-250026-B-30.wav,../data/processed/audio/original_5-250026-B-30.wav,Door Knock,2,original,ESC-50,5-250026-B-30.wav
aug_stretch_fast_5-250026-B-30.wav,../data/processed/audio/aug_stretch_fast_5-250026-B-30.wav,Door Knock,2,augmented,ESC-50,5-250026-B-30.wav
aug_pitch_low_5-250026-B-30.wav,../data/processed/audio/aug_pitch_low_5-250026-B-30.wav,Door Knock,2,augmented,ESC-50,5-250026-B-30.wav
aug_noise_inject_5-250026-B-30.wav,../data/processed/audio/aug_noise_inject_5-250026-B-30.wav,Door Knock,2,augmented,ESC-50,5-250026-B-30.wav
original_5-251426-A-30.wav,../data/processed/audio/original_5-251426-A-30.wav,Door Knock,2,original,ESC-50,5-251426-A-30.wav
aug_stretch_fast_5-251426-A-30.wav,../data/processed/audio/aug_stretch_fast_5-251426-A-30.wav,Door Knock,2,augmented,ESC-50,5-251426-A-30.wav
aug_pitch_low_5-251426-A-30.wav,../data/processed/audio/aug_pitch_low_5-251426-A-30.wav,Door Knock,2,augmented,ESC-50,5-251426-A-30.wav
aug_noise_inject_5-251426-A-30.wav,../data/processed/audio/aug_noise_inject_5-251426-A-30.wav,Door Knock,2,augmented,ESC-50,5-251426-A-30.wav
original_5-251426-B-30.wav,../data/processed/audio/original_5-251426-B-30.wav,Door Knock,2,original,ESC-50,5-251426-B-30.wav
aug_stretch_fast_5-251426-B-30.wav,../data/processed/audio/aug_stretch_fast_5-251426-B-30.wav,Door Knock,2,augmented,ESC-50,5-251426-B-30.wav
aug_pitch_low_5-251426-B-30.wav,../data/processed/audio/aug_pitch_low_5-251426-B-30.wav,Door Knock,2,augmented,ESC-50,5-251426-B-30.wav
aug_noise_inject_5-251426-B-30.wav,../data/processed/audio/aug_noise_inject_5-251426-B-30.wav,Door Knock,2,augmented,ESC-50,5-251426-B-30.wav
original_5-256512-A-30.wav,../data/processed/audio/original_5-256512-A-30.wav,Door Knock,2,original,ESC-50,5-256512-A-30.wav
aug_stretch_fast_5-256512-A-30.wav,../data/processed/audio/aug_stretch_fast_5-256512-A-30.wav,Door Knock,2,augmented,ESC-50,5-256512-A-30.wav
aug_pitch_low_5-256512-A-30.wav,../data/processed/audio/aug_pitch_low_5-256512-A-30.wav,Door Knock,2,augmented,ESC-50,5-256512-A-30.wav
aug_noise_inject_5-256512-A-30.wav,../data/processed/audio/aug_noise_inject_5-256512-A-30.wav,Door Knock,2,augmented,ESC-50,5-256512-A-30.wav
original_125520-1-3-0.wav,../data/processed/audio/original_125520-1-3-0.wav,Car Horn,3,original,UrbanSound8K,125520-1-3-0.wav
original_138465-1-0-0.wav,../data/processed/audio/original_138465-1-0-0.wav,Car Horn,3,original,UrbanSound8K,138465-1-0-0.wav
original_5-179863-A-43.wav,../data/processed/audio/original_5-179863-A-43.wav,Car Horn,3,original,ESC-50,5-179863-A-43.wav
original_87275-1-0-0.wav,../data/processed/audio/original_87275-1-0-0.wav,Car Horn,3,original,UrbanSound8K,87275-1-0-0.wav
original_7389-1-4-1.wav,../data/processed/audio/original_7389-1-4-1.wav,Car Horn,3,original,UrbanSound8K,7389-1-4-1.wav
original_24074-1-0-2.wav,../data/processed/audio/original_24074-1-0-2.wav,Car Horn,3,original,UrbanSound8K,24074-1-0-2.wav
original_199769-1-0-16.wav,../data/processed/audio/original_199769-1-0-16.wav,Car Horn,3,original,UrbanSound8K,199769-1-0-16.wav
original_2-125520-A-43.wav,../data/processed/audio/original_2-125520-A-43.wav,Car Horn,3,original,ESC-50,2-125520-A-43.wav
original_72259-1-7-19.wav,../data/processed/audio/original_72259-1-7-19.wav,Car Horn,3,original,UrbanSound8K,72259-1-7-19.wav
original_132073-1-4-0.wav,../data/processed/audio/original_132073-1-4-0.wav,Car Horn,3,original,UrbanSound8K,132073-1-4-0.wav
original_143115-1-3-0.wav,../data/processed/audio/original_143115-1-3-0.wav,Car Horn,3,original,UrbanSound8K,143115-1-3-0.wav
original_83465-1-0-0.wav,../data/processed/audio/original_83465-1-0-0.wav,Car Horn,3,original,UrbanSound8K,83465-1-0-0.wav
original_7389-1-0-3.wav,../data/processed/audio/original_7389-1-0-3.wav,Car Horn,3,original,UrbanSound8K,7389-1-0-3.wav
original_7389-1-4-13.wav,../data/processed/audio/original_7389-1-4-13.wav,Car Horn,3,original,UrbanSound8K,7389-1-4-13.wav
original_94868-1-2-0.wav,../data/processed/audio/original_94868-1-2-0.wav,Car Horn,3,original,UrbanSound8K,94868-1-2-0.wav
original_7389-1-3-0.wav,../data/processed/audio/original_7389-1-3-0.wav,Car Horn,3,original,UrbanSound8K,7389-1-3-0.wav
original_179868-1-0-0.wav,../data/processed/audio/original_179868-1-0-0.wav,Car Horn,3,original,UrbanSound8K,179868-1-0-0.wav
original_155283-1-0-0.wav,../data/processed/audio/original_155283-1-0-0.wav,Car Horn,3,original,UrbanSound8K,155283-1-0-0.wav
original_7389-1-4-10.wav,../data/processed/audio/original_7389-1-4-10.wav,Car Horn,3,original,UrbanSound8K,7389-1-4-10.wav
original_143115-1-2-0.wav,../data/processed/audio/original_143115-1-2-0.wav,Car Horn,3,original,UrbanSound8K,143115-1-2-0.wav
original_1-17124-A-43.wav,../data/processed/audio/original_1-17124-A-43.wav,Car Horn,3,original,ESC-50,1-17124-A-43.wav
original_99812-1-2-0.wav,../data/processed/audio/original_99812-1-2-0.wav,Car Horn,3,original,UrbanSound8K,99812-1-2-0.wav
original_2-128465-B-43.wav,../data/processed/audio/original_2-128465-B-43.wav,Car Horn,3,original,ESC-50,2-128465-B-43.wav
original_28808-1-0-0.wav,../data/processed/audio/original_28808-1-0-0.wav,Car Horn,3,original,UrbanSound8K,28808-1-0-0.wav
original_143115-1-1-0.wav,../data/processed/audio/original_143115-1-1-0.wav,Car Horn,3,original,UrbanSound8K,143115-1-1-0.wav
